Jeff Kashiwa
8024935 2095
2651239 2095
4944999 2095
7500903 2095
8811623 2095
3888743 2110
8410727 2110
3170151 2110
6709351 2110
5202535 2110
8872551 2110
3174503 2110
5337703 2110
7041895 2110
3961959 2110
6517863 2110
7828583 2110
8747367 2110
2840167 2269
3430247 2269
4938087 2269
8280423 2269
6511463 2269
2843751 2269
8217703 2269
7366759 2269
5795687 2269
4944231 2269
8221031 2269
2782311 2269
3699815 2269
6517863 2269
7371111 2269
2709351 2280
4217191 2280
7559527 2280
8280679 2280
5790567 2280
7496807 2280
6645863 2280
8284519 2280
5074791 2280
4223335 2280
7500135 2280
2978919 2280
5796967 2280
6650215 2280
6378343 2681
5592423 2681
3956327 2681
8871527 2681
3170151 2681
4940391 2681
6382183 2681
8021607 2681
5597287 2681
7235687 2681
8874343 2681
3369575 2681
3959911 2681
5600103 2681
3372135 2681
7239015 2681
4946023 2681
6453351 2681
8878183 2681
3963239 2681
3954535 2863
2710375 2863
6708071 2863
4874599 2863
7954791 2863
3695975 2863
2844775 2863
8155751 2863
2650983 2863
4420711 2863
6715751 2863
2840423 2880
5593959 2880
8609895 2880
3760487 2880
6840679 2880
2581863 2880
7041639 2880
3306599 2880
8156263 2880
5601639 2880
4019815 3038
6379111 3038
8214119 3038
3561319 3038
4874343 3038
5398631 3038
5922919 3038
6450023 3038
3501415 3038
4944999 3038
5993575 3038
8287591 3038
3102311 3052
5461607 3052
7296615 3052
2643815 3052
3956839 3052
4481127 3052
5005415 3052
8151399 3052
5532519 3052
2583911 3052
8155495 3052
4027495 3052
5076071 3052
7370087 3052
6640999 3188
5068391 3188
3757927 3188
8345447 3188
8804199 3188
7494247 3188
2580583 3188
8217191 3188
5071975 3188
6579303 3188
3368295 3188
7563111 3188
6647911 3188
5010279 3188
5862247 3188
3437671 3188
7500903 3188
8352871 3188
8811623 3188
6313319 3303
3233639 3303
7167079 3303
6315879 3303
3694951 3303
4743527 3303
5530727 3303
7957095 3303
3633511 3303
5599591 3303
6320743 3303
7172711 3303
7959655 3303
5010791 3303
4806247 3601
6837863 3601
7558759 3601
3955303 3601
3103847 3601
6315367 3601
5792103 3601
8610407 3601
4875623 3601
3958375 3601
7038823 3601
7825255 3601
3173223 3601
5861991 3601
8614503 3601
4027495 3601
4879463 3601
7305319 3601
7895143 3601
3111783 3601
6641255 3708
7755367 3708
2710119 3708
3758695 3708
4284519 3708
5268839 3708
6120807 3708
6973031 3708
3041127 3708
3565415 3708
4418663 3708
8416359 3708
5665127 3708
7631719 3708
2913383 3708
3896423 3708
6517863 3708
5141863 3708
5854823 3720
6968935 3720
8541799 3720
2972263 3720
3498087 3720
4482407 3720
5334375 3720
6186599 3720
2778983 3720
3632231 3720
7629927 3720
4878695 3720
6845287 3720
3109991 3720
5731431 3720
4355431 3720
8485735 3720
3626599 3754
4740711 3754
6313575 3754
7100007 3754
7558759 3754
6906983 3754
3106151 3754
3958375 3754
8611687 3754
5401703 3754
7433319 3754
6909799 3754
2650471 3754
8614503 3754
4617063 3754
3503207 3754
6257511 3754
3102311 3762
4216423 3762
5789287 3762
6575719 3762
7034471 3762
8477287 3762
6382695 3762
2581863 3762
3434087 3762
8087399 3762
4877415 3762
6909031 3762
6385511 3762
8090215 3762
4092775 3762
2978919 3762
5733223 3762
4215655 3885
5856359 3885
2580839 3885
3695207 3885
8086887 3885
5072743 3885
6842215 3885
5860455 3885
4485223 3885
3830375 3885
6583143 3885
8090727 3885
4675431 3962
6314855 3962
7758183 3962
3040615 3962
6055527 3962
4548455 3962
7170151 3962
7957863 3962
3044455 3962
6321255 3962
7698791 3962
8813415 3962
2905959 3989
4545383 3989
5988711 3989
4286055 3989
7235175 3989
2778983 3989
5400679 3989
6188391 3989
7827559 3989
4551783 3989
5929319 3989
7567975 3989
7043943 3989
7820903 4031
8411239 4031
3236199 4031
6185319 4031
8806759 4031
4482663 4031
2648167 4031
7826279 4031
3435879 4031
5075047 4031
6254951 4031
6845031 4031
8418663 4031
3176807 4031
4815463 4031
6257255 4031
4291431 4031
5264231 4236
6837863 4236
8279911 4236
3170663 4236
4219239 4236
8872295 4236
7234151 4236
7823975 4236
2450279 4236
6843495 4236
7631463 4236
5010535 4236
5731431 4236
3831655 4236
7306087 4236
7756647 4427
4677991 4427
5267815 4427
6381927 4427
7759207 4427
3631975 4427
8678759 4427
5140839 4427
4289127 4427
6453863 4427
8878695 4427
7895911 4427
3037031 4699
3495783 4699
4609895 4699
8478311 4699
5398375 4699
4546919 4699
3040871 4699
6317927 4699
7300967 4699
7759719 4699
8546919 4699
4419943 4699
2847591 4699
5403495 4699
5993319 4699
6517607 4699
3503207 4699
8025191 4699
5460839 4795
7427943 4795
6314343 4795
4676455 4795
3104103 4795
8807015 4795
7103847 4795
8152423 4795
4745063 4795
5334887 4795
3893863 4795
6320743 4795
4813671 4795
7304295 4795
8025191 4795
3504231 4795
8747111 4795
5470823 4795
4477799 4810
6444903 4810
5331303 4810
3693415 4810
8479079 4810
7823975 4810
6120807 4810
7169383 4810
3762023 4810
4351847 4810
2910823 4810
8483175 4810
5337703 4810
3830631 4810
6321255 4810
7042151 4810
2521191 4810
7764071 4810
4487783 4810
4019047 4817
5986151 4817
4872551 4817
3234663 4817
8020327 4817
7365223 4817
5662055 4817
6710631 4817
3303271 4817
3893095 4817
2452071 4817
8024423 4817
8876391 4817
4878951 4817
3371879 4817
5862503 4817
6583399 4817
7305319 4817
4029031 4817
2709351 4867
8869735 4867
8084071 4867
7233383 4867
4743527 4867
5988711 4867
4088423 4867
3433831 4867
4747623 4867
5599591 4867
8089959 4867
2585703 4867
3306599 4867
4028519 4867
7240039 4867
8279911 4876
7494247 4876
6643559 4876
4153703 4876
5398887 4876
3498599 4876
2844007 4876
4157799 4876
5009767 4876
7500135 4876
2716775 4876
8484199 4876
3438695 4876
6650215 4876
3757159 5070
8084071 5070
8609127 5070
2973287 5070
5464167 5070
7233895 5070
8611687 5070
6187111 5070
8153191 5070
3829095 5070
7303527 5070
5534567 5070
8614759 5070
2782311 5070
3438439 5070
3962727 5070
6191207 5070
7043687 5070
4937319 5201
6903655 5201
7493479 5201
4086375 5201
2580071 5201
3432807 5201
8348007 5201
5006183 5201
6448487 5201
7497063 5201
4155495 5201
8156007 5201
4682855 5201
5862503 5201
6583399 5201
3111271 5201
6051431 5391
4609895 5391
3103335 5391
7888743 5391
5595239 5391
6512743 5391
7233639 5391
8872039 5391
3106663 5391
3696487 5391
6714215 5391
7762791 5391
3437671 5391
7173223 5391
4683623 5391
4544103 5414
3102567 5414
6381415 5414
4087911 5414
5005415 5414
5726311 5414
7364711 5414
8610407 5414
8680039 5414
5206887 5414
6255463 5414
5665895 5414
3176295 5414
2971239 5438
8607335 5438
4808551 5438
2515047 5438
3432551 5438
4153447 5438
5791847 5438
7037543 5438
7758439 5438
8284007 5438
7107175 5438
3634023 5438
4682599 5438
4093031 5438
8017511 5447
4218727 5447
2842727 5447
3563623 5447
5202023 5447
6447719 5447
7168615 5447
7694183 5447
8350567 5447
6517351 5447
3044199 5447
4092775 5447
3503207 5447
2447207 5564
5658471 5564
5136743 5564
6906215 5564
4023655 5564
5596519 5564
2451047 5564
8808039 5564
8021863 5564
8810855 5564
2847335 5564
5600103 5564
7239271 5564
5142631 5564
8026471 5564
8803431 5686
5396071 5686
6837863 5686
4347751 5686
4939879 5686
3432807 5686
5923175 5686
8151399 5686
4481639 5686
2909031 5686
5073767 5686
6777959 5686
8678503 5686
8155495 5686
2716519 5686
7369575 5686
3504743 5686
2709351 6017
7231847 6017
6249575 6017
4349287 6017
3301735 6017
7692647 6017
8151655 6017
4548199 6017
2779239 6017
7827559 6017
4355175 6017
5207143 6017
3307879 6017
6388071 6017
7108967 6017
7830119 6017
7820135 6043
8476263 6043
5527911 6043
4545639 6043
2645351 6043
5988711 6043
7299431 6043
8806759 6043
6447719 6043
2844263 6043
6123623 6043
2651239 6043
3503207 6043
4684135 6043
5405031 6043
6126183 6043
6706535 6184
2512487 6184
3102311 6184
7951975 6184
7427943 6184
4939879 6184
5662055 6184
3303015 6184
7760999 6184
6581607 6184
8876391 6184
2585447 6184
3044199 6184
4290919 6184
5142887 6184
6454119 6184
5068135 6209
6313575 6209
7755367 6209
5789543 6209
8413031 6209
3301479 6209
7430503 6209
4023655 6209
8874599 6209
7826279 6209
6122599 6209
4943207 6209
7237991 6209
2652519 6209
3504487 6209
8485479 6209
4815719 6209
6968935 6444
3430247 6444
6313831 6444
2841191 6444
4153447 6444
7430247 6444
5399143 6444
3433831 6444
4679271 6444
7890535 6444
6319463 6444
8155239 6444
7696743 6444
3961703 6444
4553063 6444
7961191 6444
5471079 6444
3757927 6717
8607591 6717
4216935 6717
7037287 6717
3498599 6717
5464679 6717
5923431 6717
6382183 6717
7955047 6717
2911591 6717
6517095 6717
8156007 6717
3830887 6717
3626855 7029
4478823 7029
5265255 7029
5855079 7029
6641511 7029
7165799 7029
7755623 7029
8214375 7029
2581095 7029
3892327 7029
4351335 7029
5138535 7029
6188391 7029
3961703 7029
4485991 7029
8221543 7029
4944999 7029
7173223 7029
3373927 7029
8606823 7202
4020327 7202
7297127 7202
6379879 7202
5070183 7202
8609383 7202
5660519 7202
2450023 7202
5662823 7202
7301479 7202
2453863 7202
6452071 7202
5665895 7202
4093287 7202
8616295 7202
3177063 7202
5012071 7202
7306087 7202
2970983 8247
5857639 8247
7430503 8247
2846311 8247
3501671 8247
4288103 8247
7893351 8247
5403239 8247
8483431 8247
7304807 8247
6190951 8247
4422503 8247
5068391 9220
8869735 9220
3367271 9220
4809063 9220
6709607 9220
8349031 9220
5662311 9220
4222055 9220
7238247 9220
8090215 9220
4618343 9220
3373415 9220
6781287 9220
5798503 9220
8682087 9220
7820135 9778
2512743 9778
3037031 9778
3824231 9778
5594471 9778
6250855 9778
2515559 9778
8348263 9778
4482663 9778
3499879 9778
6122855 9778
6647143 9778
8811111 9778
4027495 9778
5600359 9778
7828583 9778
6257255 9778
3242855 9778
7240551 9778
7164775 9788
3168871 9788
4939111 9788
5595495 9788
7692903 9788
3827303 9788
8873575 9788
2844519 9788
5467495 9788
5991783 9788
8155751 9788
3372135 9788
4944999 9788
7173223 9788
5601895 9788
2587495 9788
6585191 9788
4346727 9831
2777447 9831
4874855 9831
6906471 9831
7823975 9831
8610407 9831
6055527 9831
7433319 9831
8744039 9831
2649447 9831
3173735 9831
5337703 9831
4355175 9831
2783847 9831
7436903 9831
8616551 9831
3767143 9831
7295847 10212
8803943 10212
4347751 10212
6510439 10212
8017767 10212
3038311 10212
5005415 10212
7037287 10212
4351335 10212
8021351 10212
6055783 10212
3238503 10212
5665127 10212
7107431 10212
8811367 10212
3175527 10212
4748391 10212
6452327 10212
2774631 10304
3561319 10304
4085607 10304
5658471 10304
8018023 10304
6969959 10304
8348007 10304
2908775 10304
7562599 10304
5662311 10304
3762023 10304
3240039 10304
6058599 10304
2782055 10304
4223847 10304
5076071 10304
7566695 10304
8025447 10304
4282471 10361
3234407 10361
4612455 10361
6447463 10361
7954791 10361
8675687 10361
3827047 10361
5466215 10361
8876647 10361
6320999 10361
7697511 10361
3831143 10361
4289895 10361
8354407 10361
4085352 433
5658984 433
4874600 433
7364968 433
8544616 433
4088424 433
3566696 433
6319208 433
8154216 433
7567720 433
3373672 433
4291176 433
5208680 433
3495528 891
8279656 891
3367016 891
6578280 891
8216936 891
4941160 891
7365992 891
8285032 891
4157800 891
6976104 891
3241576 891
8288104 891
4946280 891
5396328 1541
3891048 1541
2974312 1541
8217192 1541
4810600 1541
6317928 1541
7104616 1541
3893864 1541
4289384 1541
6517608 1541
3044456 1541
5076072 1541
5665896 1541
7043432 1541
8550760 1541
6509928 1649
7362152 1649
5527400 1649
2447976 1649
3234408 1649
8215400 1649
7364456 1649
3368040 1649
5465448 1649
2451304 1649
4155496 1649
8087656 1649
6581352 1649
3304808 1649
2454632 1649
5207144 1649
5731432 1649
7435368 1649
3307112 1649
8092008 1649
7230568 1712
3233384 1712
8870248 1712
6380136 1712
4086632 1712
3235688 1712
4808808 1712
8873832 1712
3958888 1712
6384232 1712
8022632 1712
2452584 1712
5599336 1712
7237736 1712
3306600 1712
8090984 1712
3963240 1712
8878952 1712
4947048 1712
3298408 1772
8279656 1772
4938088 1772
7493992 1772
2447976 1772
6054248 1772
8282472 1772
7497320 1772
4941672 1772
2452072 1772
4090472 1772
3305576 1772
7566440 1772
4158824 1772
8287592 1772
6322280 1772
4946792 1772
2578024 1997
3298920 1997
8804200 1997
5724776 1997
7494504 1997
4219240 1997
8676712 1997
5728104 1997
6449000 1997
7432040 1997
4745320 1997
3304296 1997
6517096 1997
5796968 1997
8483944 1997
7566696 1997
3307112 1997
4684136 1997
6575720 2069
4085608 2069
2775912 2069
5070184 2069
5857128 2069
7889512 2069
3958120 2069
2713448 2069
5861480 2069
4813416 2069
8024680 2069
3765352 2069
4355176 2069
6648936 2069
2848104 2069
2578024 2258
3561064 2258
4151144 2258
5658984 2258
7232360 2258
3564648 2258
8087656 2258
6516584 2258
5665128 2258
2519656 2258
3503208 2258
4420712 2258
7238760 2258
8092008 2258
5527144 2381
4085608 2381
7362664 2381
6577000 2381
8280936 2381
4939112 2381
2581352 2381
3040360 2381
7366248 2381
6580328 2381
8284264 2381
2452840 2381
3240296 2381
6648936 2381
8222056 2381
2455400 2381
4094312 2381
5536104 2381
3308392 2381
7371624 2381
3168104 2481
6576488 2481
7298920 2481
5661032 2481
3760744 2481
3171688 2481
6580328 2481
5664360 2481
8089704 2481
4223592 2481
4878952 2481
3437672 2481
7435880 2481
5667432 2481
6650728 2481
4872552 2507
7232360 2507
5594984 2507
3957096 2507
4876392 2507
8022632 2507
3960424 2507
6385768 2507
7237992 2507
2519656 2507
3175016 2507
5731944 2507
3963496 2507
7240296 2507
4946792 2507
8026984 2507
8878952 2507
7362152 2581
6576744 2581
7626856 2581
8479080 2581
4088936 2581
6580072 2581
3172968 2581
7367272 2581
8483176 2581
6583400 2581
7370600 2581
5536104 2581
3177320 2581
4029288 2581
7428968 2766
4938856 2766
3300968 2766
5791592 2766
2451048 2766
6383464 2766
7497576 2766
3303784 2766
4090216 2766
8284776 2766
7565928 2766
3307624 2766
6322536 2766
4094824 2766
4946792 2766
8673128 2791
5790568 2791
7428968 2791
3300456 2791
4153192 2791
8414568 2791
4745064 2791
5859176 2791
7563368 2791
2451816 2791
6646376 2791
5927528 2791
7369576 2791
4684136 2791
2456424 2791
3308392 2791
8279656 2906
3890024 2906
6905960 2906
7430248 2906
5136744 2906
8677224 2906
5337704 2906
6452328 2906
7631976 2906
3897704 2906
8485224 2906
5789288 3586
7820904 3586
8541800 3586
3102568 3586
4938344 3586
4086888 3586
7298408 3586
2515304 3586
6775144 3586
5858664 3586
4941416 3586
8021864 3586
8808296 3586
4156264 3586
6845032 3586
2782056 3586
5010536 3586
5862504 3586
8288360 3586
8878184 3586
4094824 3586
5199464 4071
8607336 4071
5789800 4071
3563880 4071
6185320 4071
6775144 4071
7758184 4071
5204840 4071
8612968 4071
2453608 4071
6647912 4071
3633512 4071
4223592 4071
5797224 4071
8353384 4071
3635816 4071
6585192 4071
7306344 4071
7296104 5016
5068648 5016
3299944 5016
4414824 5016
6512232 5016
3565416 5016
5007720 5016
4156008 5016
7368040 5016
4944744 5016
3306600 5016
6321256 5016
4224360 5016
6977384 5016
7501672 5016
4019816 5164
7362152 5164
6511208 5164
2448744 5164
5004904 5164
4218728 5164
5857640 5164
7431016 5164
2909544 5164
8873320 5164
2451304 5164
6580328 5164
4157032 5164
2454376 5164
2913128 5164
3372136 5164
7107688 5164
8287336 5164
5536104 5164
5396072 5194
7362408 5194
7952232 5194
4545128 5194
3038824 5194
3891560 5194
8806760 5194
5464936 5194
6907240 5194
7955816 5194
4614248 5194
8614760 5194
5141608 5194
6321256 5194
7042152 5194
3570024 5194
5592680 5264
7624296 5264
8083048 5264
2774888 5264
3364712 5264
6774888 5264
4219240 5264
4874600 5264
3368296 5264
8349544 5264
4813160 5264
5665128 5264
6976104 5264
4027240 5264
2454632 5264
7567464 5264
8091752 5264
7427688 6059
8083304 6059
4479336 6059
3497064 6059
4940136 6059
6250856 6059
7758184 6059
5399144 6059
8218472 6059
5075048 6059
2454632 6059
8090728 6059
3635560 6059
4356456 6059
5077608 6059
6782056 6059
5854824 6879
6575720 6879
8083048 6879
4020072 6879
4478824 6879
8542056 6879
3299432 6879
7101032 6879
5071464 6879
2909032 6879
4680552 6879
6712424 6879
8088680 6879
8613224 6879
5797480 6879
8419176 6879
3373416 6879
6716520 6879
7699560 6879
2643816 7107
3102568 7107
8345704 7107
6510952 7107
4415336 7107
8675944 7107
5399656 7107
6252392 7107
8679784 7107
3109736 7107
3961704 7107
5731176 7107
5010536 7107
6453864 7107
7502440 7107
2970728 7288
4936808 7288
7033960 7288
7886696 7288
2973288 7288
7102312 7288
7823464 7288
4154216 7288
8284776 7288
8809064 7288
4156776 7288
5730152 7288
4944232 7288
7369832 7288
8746088 7288
4159592 7288
2980200 7288
6584680 7288
5733224 7288
6575208 7512
7885928 7512
3233384 7512
5593704 7512
2513768 7512
5004136 7512
3301224 7512
7889000 7512
3957352 7512
5531240 7512
3894120 7512
3304552 7512
2518376 7512
7368040 7512
5468776 7512
8156520 7512
6584168 7512
7436136 7512
2586728 7512
3307624 7512
3560808 8071
4085352 8071
6903656 8071
8017768 8071
5070952 8071
7234152 8071
8479336 8071
3565160 8071
6909032 8071
3764072 8071
5009512 8071
5732200 8071
8485480 8071
3701608 8071
7306088 8071
5265000 8397
4020840 8397
6513000 8397
7169384 8397
5924456 8397
8021608 8397
5205096 8397
7171688 8397
8286312 8397
3895912 8397
6650216 8397
8878440 8397
5929576 8397
4946792 8397
8158056 8397
4675176 8655
6706792 8655
8542056 8655
2449768 8655
3432808 8655
4088168 8655
5398888 8655
4612712 8655
7103080 8655
7955048 8655
4811880 8655
8154984 8655
5468520 8655
4749160 8655
6847080 8655
3373928 8655
8158056 8655
4675176 9482
2709352 9482
3168104 9482
5464168 9482
3826024 9482
6119784 9482
2974824 9482
4614248 9482
7171432 9482
4289128 9482
3568488 9482
2651240 9482
5928040 9482
5011816 9482
7633512 9482
5199464 9552
5986152 9552
6774632 9552
8413544 9552
5006952 9552
2583912 9552
6057320 9552
7499112 9552
8875368 9552
6778728 9552
3045992 9552
4815464 9552
7830120 9552
6575464 10444
7689576 10444
5002856 10444
8869736 10444
4283240 10444
5857384 10444
2515304 10444
3236200 10444
7889256 10444
5006696 10444
4548200 10444
7761256 10444
6581864 10444
3437160 10444
5010280 10444
5731944 10444
7960680 10444
4225384 10444
7371112 10444
2914920 10444
6584936 10444
2643304 10842
6509928 10842
8345192 10842
5791848 10842
2580840 10842
7037288 10842
8348008 10842
4940392 10842
6513768 10842
4220520 10842
2714728 10842
8350824 10842
4288616 10842
7106920 10842
8353640 10842
4487784 10842
2718568 10842
6519912 10842
6641001 0
7558761 0
6709609 0
3629673 0
7299689 0
5991529 0
6712681 0
4288873 0
5011049 0
5732969 0
6453865 0
7567977 0
3832937 0
3561833 154
8674409 154
7691625 154
6845033 154
3570025 154
8550761 154
4815465 154
7764585 154
3046249 154
8869737 162
3037545 162
8150121 162
7167337 162
6320745 162
8811625 162
3045737 162
8026473 162
4291177 162
7240297 162
2521961 162
3888745 2406
2447209 2406
8083305 2406
5724265 2406
4938601 2406
6642537 2406
3300713 2406
8675945 2406
8086889 2406
5727849 2406
4941929 2406
6645865 2406
5010537 2406
8352873 2406
6583657 2406
2455913 2406
3897705 2406
5733225 2406
7034729 2816
4152169 2816
5790569 2816
2514793 2816
7954793 2816
6776169 2816
3106665 2816
4220777 2816
5924969 2816
5007977 2816
4289129 2816
5731177 2816
7500905 2816
3045737 2816
6248297 2828
3365737 2828
5004137 2828
7168361 2828
5989737 2828
3434345 2828
5138537 2828
4221545 2828
3502697 2828
4944745 2828
6714473 2828
2774889 5051
4218473 5051
6709353 5051
8479081 5051
7432297 5051
2713961 5051
5074281 5051
8548713 5051
2650985 5051
6779753 5051
4027497 5051
4683625 5051
5207913 5051
7436393 5051
8288873 5051
8738409 5092
6642281 5092
7167337 5092
4022377 5092
5792105 5092
7628137 5092
7169897 5092
4745321 5092
6711401 5092
8875625 5092
5861737 5092
4092777 5092
7172969 5092
7631721 5092
8090729 5092
2520937 5092
4749417 5092
5601897 5092
8541801 6420
5003113 6420
7886697 6420
4414057 6420
3758953 6420
3234921 6420
5726313 6420
6972009 6420
5006697 6420
6252137 6420
3762793 6420
7892329 6420
2519401 6420
3174761 6420
3961705 6420
5534569 6420
6125929 6420
7043945 6420
6248297 7313
7626345 7313
5463913 7313
6185065 7313
2515817 7313
6646377 7313
7170665 7313
2518377 7313
4091753 7313
7761769 7313
3305833 7313
5731433 7313
7107689 7313
2521193 7313
7764073 7313
4946281 7313
8813161 7313
4094825 7313
6454633 7313
3036778 805
4808554 805
6316138 805
4350314 805
7234154 805
3171946 805
8021610 805
5662826 805
6515306 805
3174250 805
7237482 805
4813162 805
4354666 805
8877674 805
7239786 805
6322538 805
4356970 805
4815722 805
8027242 805
2643562 904
7427690 904
2515050 904
5726314 904
7364970 904
4089194 904
6514026 904
7433066 904
8154218 904
3305834 904
6124138 904
7436138 904
4094314 904
8738666 1600
5659242 1600
6445674 1600
4350570 1600
6579306 1600
8676714 1600
2451306 1600
5662570 1600
3237994 1600
7366762 1600
6516074 1600
2650986 1600
5665898 1600
8418410 1600
6518378 1600
3176810 1600
4684138 1600
8027498 1600
5854826 1809
8345194 1809
2513258 1809
5069162 1809
8347754 1809
3629418 1809
5857642 1809
6971754 1809
5072490 1809
2516842 1809
5141610 1809
5862762 1809
6584170 1809
3897450 1809
7043178 1809
2521962 1809
8354922 1809
4216426 1834
6706794 1834
3430762 1834
7493994 1834
6709354 1834
4219242 1834
5333354 1834
3434090 1834
7498602 1834
3503210 1834
4224362 1834
4945770 1834
5404778 1834
7371114 1834
6716522 1834
4216426 2629
3431018 2629
7364202 2629
6578026 2629
4481130 2629
5333354 2629
8348266 2629
3434346 2629
4221546 2629
6777450 2629
7367786 2629
5337450 2629
3437674 2629
6780010 2629
4224874 2629
8353898 2629
7371114 2629
6716778 2629
3374698 2629
3169898 2693
8085098 2693
4153962 2693
5595754 2693
7235178 2693
4810858 2693
6449258 2693
8087914 2693
8874346 2693
2583146 2693
3173482 2693
4813674 2693
2585706 2693
6452586 2693
4159594 2693
5666922 2693
8091754 2693
3176810 2693
8878954 2693
2522474 2693
4816234 2693
7167082 2732
5529194 2732
8019818 2732
3039850 2732
4679274 2732
8611690 2732
3893354 2732
5532010 2732
6318442 2732
3896682 2732
3111018 2732
5535850 2732
8550762 2732
6323050 2732
7175018 2732
4807530 2892
7823466 2892
8347754 2892
2974058 2892
6054250 2892
6255210 2892
2520170 2892
7369834 2892
8549482 2892
4815210 2892
2643562 3424
3430250 3424
4151146 3424
5068650 3424
6510442 3424
7493482 3424
5857386 3424
7954794 3424
2516074 3424
3695978 3424
5072234 3424
6187882 3424
6843498 3424
7959146 3424
3044458 3424
3568746 3424
5076074 3424
5862506 3424
2457194 3424
7831146 3424
6116970 4247
7559018 4247
2449770 4247
3498346 4247
8151402 4247
6513258 4247
7103082 4247
6122602 4247
6910570 4247
8221290 4247
4289642 4247
5010538 4247
3110762 4247
6585194 4247
5199722 4829
4086122 4829
2448234 4829
7233898 4829
8479082 4829
6578794 4829
4875626 4829
5924202 4829
2516842 4829
3106666 4829
7237994 4829
8089962 4829
4092522 4829
2585450 4829
5076074 4829
5796970 4829
6518890 4829
3242602 4829
2653802 4829
3561322 4854
2447722 4854
8085354 4854
5595498 4854
6840682 4854
4940394 4854
3237226 4854
4285802 4854
5599594 4854
6451562 4854
2454122 4854
3437674 4854
4158570 4854
4880490 4854
8092010 4854
7437418 4854
7494250 5079
8019306 5079
4874346 5079
6644074 5079
8480106 5079
8021866 5079
5597290 5079
7563370 5079
3239274 5079
6713706 5079
4944746 5079
8024938 5079
8483690 5079
2848618 5079
3372906 5079
5601386 5079
6453866 5079
4937578 6344
5986666 6344
6511210 6344
8739690 6344
8215658 6344
3039082 6344
7234154 6344
6580074 6344
5007722 6344
8743530 6344
5598058 6344
3239530 6344
7500138 6344
8155498 6344
3765098 6344
6780266 6344
3110762 6344
5863530 6344
4947306 6344
4806250 6477
7362154 6477
4151146 6477
7822186 6477
5267562 6477
8610154 6477
3236458 6477
2516586 6477
5727850 6477
7171178 6477
4156778 6477
5992554 6477
5534058 6477
7697258 6477
5798506 6477
8682090 6477
3308394 6477
7240810 6477
4020330 7414
2448746 7414
7102826 7414
7823722 7414
4809578 7414
6449258 7414
7171434 7414
4026474 7414
3175018 7414
6452330 7414
5797994 7414
2652522 7414
7174506 7414
8092266 7414
3177578 7414
4815978 7414
6454634 7414
4030058 7414
3496042 7422
8412010 7422
6578538 7422
7299434 7422
4285290 7422
5924970 7422
6647146 7422
8416618 7422
3502186 7422
2650730 7422
5928042 7422
5273706 7422
8484970 7422
6650218 7422
7567978 7422
2653290 7422
4291690 7422
5930346 7422
3505770 7422
2905706 9253
7624298 9253
6707050 9253
8476522 9253
7757930 9253
2646378 9253
4546922 9253
6186346 9253
3499626 9253
7433322 9253
5075562 9253
5927530 9253
2455658 9253
4618602 9253
7829866 9253
3635818 9253
6519402 9253
5592682 10261
3299178 10261
4806506 10261
6379370 10261
6903658 10261
8476522 10261
3826026 10261
5726826 10261
4810090 10261
8480362 10261
2844522 10261
6580074 10261
6058090 10261
2453866 10261
8876650 10261
3896170 10261
5600106 10261
7041898 10261
3241066 10261
7894122 10261
3233643 1017
4807275 1017
3432811 1017
6644075 1017
7364971 1017
5661547 1017
4875883 1017
2649195 1017
3501419 1017
4944491 1017
6582891 1017
7959147 1017
3897195 1017
5602155 1017
6454123 1017
8289131 1017
3112811 1017
4751211 1017
8814443 1017
2905963 1402
7690091 1402
8345451 1402
4151915 1402
3236203 1402
7692651 1402
5726827 1402
6578795 1402
8217963 1402
4351851 1402
3042411 1402
5599595 1402
4092523 1402
7631723 1402
8287339 1402
3112299 1402
4226923 1402
5537643 1402
6389611 1402
7438187 1402
7430507 1948
5268843 1948
3237995 1948
7956587 1948
6515563 1948
4812907 1948
3174763 1948
5272427 1948
4027499 1948
6518379 1948
7895403 1948
4815723 1948
3243883 1948
5527403 2047
2447979 2047
4217707 2047
6511979 2047
7298923 2047
5399915 2047
2451307 2047
3172203 2047
4155243 2047
7303275 2047
3240299 2047
6255211 2047
2520171 2047
5207147 2047
5796971 2047
8090731 2047
4289899 2047
4095595 2047
2522987 2047
3243883 2047
7165803 3136
5988459 3136
2646379 3136
8479851 3136
6776171 3136
3434347 3136
5075051 3136
2650475 3136
8418155 3136
6845547 3136
4289899 3136
3438955 3136
2653291 3136
6717035 3136
5078891 3136
8552299 3136
2971499 3518
4478827 3518
7559019 3518
8543339 3518
6971755 3518
2975083 3518
3564907 3518
5465963 3518
4483179 3518
8612715 3518
6123115 3518
5534315 3518
4944747 3518
7238507 3518
2978923 3518
8551275 3518
5274987 3518
6127211 3518
7765611 3518
4554603 3518
6576747 3649
7625323 3649
3169643 3649
8151147 3649
2646379 3649
5464683 3649
3893099 3649
4679531 3649
6907755 3649
7432043 3649
8285291 3649
2716267 3649
5468779 3649
6780011 3649
7763051 3649
4159595 3649
4749419 3649
6717291 3649
6248299 4150
6707051 4150
5265771 4150
2580843 4150
3826027 4150
4546923 4150
8806763 4150
8086379 4150
5662571 4150
6384235 4150
3435627 4150
4615275 4150
6974827 4150
7695723 4150
5402987 4150
3176043 4150
4028267 4150
6977643 4150
5143659 4150
8682603 4150
6389611 4150
8159083 4150
4152171 4482
8478827 4482
2777451 4482
4154731 4482
5727851 4482
7892075 4482
5074283 4482
6516075 4482
8417643 4482
